time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
0.587,0.04,0.39,0.95,1.02,-0.06,-0.08,-0.10,0.12,0.64,0.00
0.588,0.04,0.39,0.95,1.41,0.10,0.53,-0.10,0.12,0.64,0.00
0.626,0.04,0.39,0.95,1.41,0.10,0.53,0.07,-0.00,0.33,0.00
0.627,0.08,0.41,0.89,1.41,0.10,0.53,0.07,-0.00,0.33,0.00
0.628,0.08,0.41,0.89,2.13,0.44,0.56,0.07,-0.00,0.33,0.00
0.666,0.08,0.41,0.89,1.15,-0.03,-0.64,0.07,-0.00,0.33,0.00
0.706,0.01,0.42,0.79,1.15,-0.03,-0.64,0.07,-0.00,0.33,0.00
0.706,0.01,0.42,0.79,1.15,-0.03,-0.64,-0.05,-0.15,0.17,0.00
0.707,0.01,0.42,0.79,0.52,0.22,-1.13,-0.05,-0.15,0.17,0.00
0.745,0.12,0.41,0.91,0.52,0.22,-1.13,-0.05,-0.15,0.17,0.00
0.746,0.12,0.41,0.91,1.36,0.81,-1.10,-0.05,-0.15,0.17,0.00
0.784,0.12,0.41,0.91,1.36,0.81,-1.10,-0.74,-0.21,0.31,0.00
0.785,0.12,0.41,0.91,1.63,0.78,-0.04,-0.74,-0.21,0.31,0.00
0.824,0.12,0.41,0.91,1.63,0.78,-0.04,-0.75,-0.09,0.06,0.00
0.824,0.04,0.36,1.04,1.63,0.78,-0.04,-0.75,-0.09,0.06,0.00
0.824,0.04,0.36,1.04,0.73,0.41,0.81,-0.75,-0.09,0.06,0.00
0.864,0.04,0.36,1.04,0.71,0.67,1.08,-0.75,-0.09,0.06,0.00
0.904,0.04,0.36,1.04,0.71,0.67,1.08,0.02,0.02,0.04,0.00
0.905,0.04,0.36,1.04,0.37,0.70,-0.29,0.02,0.02,0.04,0.00
0.905,-0.00,0.38,0.90,0.37,0.70,-0.29,0.02,0.02,0.04,0.00
0.948,-0.00,0.38,0.90,0.22,0.73,-0.35,0.02,0.02,0.04,0.00
0.948,0.02,0.39,0.94,0.22,0.73,-0.35,0.02,0.02,0.04,0.00
0.983,0.02,0.39,0.94,0.22,0.73,-0.35,0.09,-0.04,0.08,0.00
0.984,0.02,0.39,0.94,0.52,0.79,0.08,0.09,-0.04,0.08,0.00
1.022,0.02,0.39,0.94,0.52,0.79,0.08,-0.05,0.19,0.05,0.00
1.023,-0.03,0.38,0.93,0.52,0.79,0.08,-0.05,0.19,0.05,0.00
1.024,-0.03,0.38,0.93,0.11,0.72,-0.05,-0.05,0.19,0.05,0.00
1.062,-0.03,0.38,0.93,0.07,0.65,-0.02,-0.05,0.19,0.05,0.00
1.101,-0.03,0.38,0.93,0.07,0.65,-0.02,0.02,0.12,0.10,0.00
1.102,-0.04,0.38,0.98,0.07,0.65,-0.02,0.02,0.12,0.10,0.00
1.102,-0.04,0.38,0.98,0.04,0.71,0.36,0.02,0.12,0.10,0.00
1.141,-0.04,0.38,0.98,0.18,0.51,0.52,0.02,0.12,0.10,0.00
1.18,-0.04,0.38,0.98,0.18,0.51,0.52,0.06,0.12,0.14,0.00
1.18,0.02,0.33,1.00,0.18,0.51,0.52,0.06,0.12,0.14,0.00
1.18,0.02,0.33,1.00,0.77,0.11,0.66,0.06,0.12,0.14,0.00
1.219,0.02,0.33,1.00,0.77,0.11,0.66,-0.09,0.37,0.15,0.00
1.22,-0.04,0.30,0.94,0.77,0.11,0.66,-0.09,0.37,0.15,0.00
1.22,-0.04,0.30,0.94,0.20,0.02,-0.03,-0.09,0.37,0.15,0.00
1.258,-0.04,0.30,0.94,0.36,-0.19,0.08,-0.09,0.37,0.15,0.00
1.298,-0.04,0.30,0.94,0.36,-0.19,0.08,-0.05,0.19,0.04,0.00
1.299,-0.02,0.26,0.92,0.36,-0.19,0.08,-0.05,0.19,0.04,0.00
1.299,-0.02,0.26,0.92,0.61,-0.44,-0.06,-0.05,0.19,0.04,0.00
1.337,-0.02,0.26,0.92,0.42,-0.50,-0.27,-0.05,0.19,0.04,0.00
1.377,-0.02,0.26,0.92,0.42,-0.50,-0.27,-0.35,0.06,-0.12,0.00
1.378,-0.06,0.17,0.96,0.42,-0.50,-0.27,-0.35,0.06,-0.12,0.00
1.378,-0.06,0.17,0.96,0.28,-1.02,0.05,-0.35,0.06,-0.12,0.00
1.417,-0.12,0.07,1.05,0.28,-1.02,0.05,-0.35,0.06,-0.12,0.00
1.417,-0.12,0.07,1.05,-0.17,-1.64,1.22,-0.35,0.06,-0.12,0.00
1.456,-0.12,0.07,1.05,-0.17,-1.64,1.22,-0.58,0.17,-0.01,0.00
1.456,-0.12,0.07,1.05,-0.25,-1.79,0.82,-0.58,0.17,-0.01,0.00
1.496,-0.12,0.07,1.05,-0.25,-1.79,0.82,0.09,0.17,0.19,0.00
1.496,-0.12,0.15,0.96,-0.25,-1.79,0.82,0.09,0.17,0.19,0.00
1.497,-0.12,0.15,0.96,-0.64,-1.13,-0.15,0.09,0.17,0.19,0.00
1.536,-0.12,0.15,0.96,0.25,-0.96,0.28,0.09,0.17,0.19,0.00
1.575,-0.12,0.15,0.96,0.25,-0.96,0.28,0.09,-0.11,0.10,0.00
1.575,-0.06,0.15,0.93,0.25,-0.96,0.28,0.09,-0.11,0.10,0.00
1.575,-0.06,0.15,0.93,0.32,-0.91,-0.35,0.09,-0.11,0.10,0.00
1.614,-0.07,0.11,1.07,0.32,-0.91,-0.35,0.09,-0.11,0.10,0.00
1.614,-0.07,0.11,1.07,0.02,-1.07,0.33,0.09,-0.11,0.10,0.00
1.654,-0.07,0.11,1.07,0.02,-1.07,0.33,-0.49,-0.07,-0.06,0.00
1.655,-0.07,0.11,1.07,0.23,-1.12,1.19,-0.49,-0.07,-0.06,0.00
1.694,-0.07,0.11,1.07,0.23,-1.12,1.19,-0.04,0.14,-0.08,0.00
1.694,-0.08,0.18,0.86,0.23,-1.12,1.19,-0.04,0.14,-0.08,0.00
1.694,-0.08,0.18,0.86,0.25,-0.69,0.19,-0.04,0.14,-0.08,0.00
1.733,-0.08,0.18,0.86,0.17,-0.06,-1.94,-0.04,0.14,-0.08,0.00
1.774,-0.08,0.18,0.86,0.17,-0.06,-1.94,-0.09,-0.08,-0.22,0.00
1.774,-0.14,0.22,0.95,0.17,-0.06,-1.94,-0.09,-0.08,-0.22,0.00
1.774,-0.14,0.22,0.95,-0.57,0.18,-0.52,-0.09,-0.08,-0.22,0.00
1.812,-0.13,0.21,1.04,-0.57,0.18,-0.52,-0.09,-0.08,-0.22,0.00
1.812,-0.13,0.21,1.04,0.14,-0.09,1.65,-0.09,-0.08,-0.22,0.00
1.852,-0.13,0.21,1.04,-0.25,0.12,0.68,-0.09,-0.08,-0.22,0.00
1.852,-0.13,0.21,1.04,-0.25,0.12,0.68,-0.18,0.13,-0.24,0.00
1.892,-0.13,0.21,1.04,-0.25,0.12,0.68,0.06,0.17,-0.18,0.00
1.892,-0.13,0.23,0.95,-0.25,0.12,0.68,0.06,0.17,-0.18,0.00
1.892,-0.13,0.23,0.95,-0.12,0.27,-0.11,0.06,0.17,-0.18,0.00
1.93,-0.13,0.23,0.95,-0.07,0.23,-0.05,0.06,0.17,-0.18,0.00
1.97,-0.13,0.23,0.95,-0.07,0.23,-0.05,0.06,-0.02,-0.17,0.00
1.97,-0.14,0.23,0.95,-0.07,0.23,-0.05,0.06,-0.02,-0.17,0.00
1.971,-0.14,0.23,0.95,-0.14,0.19,-0.01,0.06,-0.02,-0.17,0.00
2.01,-0.08,0.25,0.98,-0.14,0.19,-0.01,0.06,-0.02,-0.17,0.00
2.01,-0.08,0.25,0.98,-0.32,0.52,-0.21,0.06,-0.02,-0.17,0.00
2.049,-0.08,0.25,0.98,-0.32,0.52,-0.21,0.03,-0.09,-0.16,0.00
2.05,-0.08,0.25,0.98,0.38,0.38,0.19,0.03,-0.09,-0.16,0.00
2.089,-0.08,0.25,0.98,0.38,0.38,0.19,0.22,-0.08,-0.32,0.00
2.089,-0.16,0.18,0.91,0.38,0.38,0.19,0.22,-0.08,-0.32,0.00
2.09,-0.16,0.18,0.91,0.06,-0.02,0.14,0.22,-0.08,-0.32,0.00
2.129,-0.16,0.18,0.91,-0.60,-0.52,-0.82,0.22,-0.08,-0.32,0.00
2.17,-0.16,0.18,0.91,-0.60,-0.52,-0.82,0.16,-0.19,-0.36,0.00
2.17,-0.05,0.18,1.04,-0.60,-0.52,-0.82,0.16,-0.19,-0.36,0.00
2.17,-0.05,0.18,1.04,0.39,-0.32,0.14,0.16,-0.19,-0.36,0.00
2.209,-0.05,0.18,1.04,0.95,-0.48,2.06,0.16,-0.19,-0.36,0.00
2.25,-0.05,0.18,1.04,0.95,-0.48,2.06,0.02,-0.20,-0.74,0.00
2.251,-0.06,0.07,1.02,0.95,-0.48,2.06,0.02,-0.20,-0.74,0.00
2.251,-0.06,0.07,1.02,0.47,-1.38,0.60,0.02,-0.20,-0.74,0.00
2.288,-0.06,0.07,1.02,0.47,-1.38,0.60,-0.09,-0.42,-0.73,0.00
2.288,-0.14,0.05,1.11,0.47,-1.38,0.60,-0.09,-0.42,-0.73,0.00
2.289,-0.14,0.05,1.11,-0.64,-1.66,0.70,-0.09,-0.42,-0.73,0.00
2.327,-0.14,0.05,1.11,-0.44,-1.47,1.62,-0.09,-0.42,-0.73,0.00
2.366,-0.14,0.05,1.11,-0.44,-1.47,1.62,0.19,-0.44,-0.54,0.00
2.367,-0.11,0.10,0.95,-0.44,-1.47,1.62,0.19,-0.44,-0.54,0.00
2.368,-0.11,0.10,0.95,-0.72,-1.20,-0.37,0.19,-0.44,-0.54,0.00
2.406,-0.11,0.10,0.95,0.15,-0.89,0.22,0.19,-0.44,-0.54,0.00
2.446,-0.10,0.11,1.02,0.15,-0.89,0.22,0.19,-0.44,-0.54,0.00
2.446,-0.10,0.11,1.02,0.15,-0.89,0.22,0.07,-0.38,-0.44,0.00
2.446,-0.10,0.11,1.02,-0.41,-0.96,0.48,0.07,-0.38,-0.44,0.00
2.485,-0.05,0.14,1.04,-0.41,-0.96,0.48,0.07,-0.38,-0.44,0.00
2.486,-0.05,0.14,1.04,-0.39,-0.81,0.10,0.07,-0.38,-0.44,0.00
2.525,-0.05,0.14,1.04,-0.39,-0.81,0.10,0.08,-0.22,-0.26,0.00
2.525,-0.05,0.14,1.04,0.07,-0.61,0.88,0.08,-0.22,-0.26,0.00
2.564,-0.05,0.14,1.04,0.07,-0.61,0.88,0.18,-0.05,-0.01,0.00
2.565,-0.05,0.14,1.04,-0.49,-1.21,0.39,0.18,-0.05,-0.01,0.00
2.565,-0.07,0.11,0.92,-0.49,-1.21,0.39,0.18,-0.05,-0.01,0.00
2.604,-0.07,0.11,0.92,0.06,-0.92,-1.61,0.18,-0.05,-0.01,0.00
2.644,-0.07,0.11,0.92,0.06,-0.92,-1.61,0.28,0.08,0.37,0.00
2.644,-0.02,0.26,0.85,0.06,-0.92,-1.61,0.28,0.08,0.37,0.00
2.645,-0.02,0.26,0.85,0.26,0.18,-1.28,0.28,0.08,0.37,0.00
2.683,0.01,0.34,0.95,0.26,0.18,-1.28,0.28,0.08,0.37,0.00
2.684,0.01,0.34,0.95,0.26,0.42,-0.13,0.28,0.08,0.37,0.00
2.722,0.01,0.34,0.95,0.26,0.42,-0.13,0.39,-0.10,0.36,0.00
2.723,0.01,0.34,0.95,0.49,0.74,0.03,0.39,-0.10,0.36,0.00
2.762,-0.00,0.28,0.83,0.49,0.74,0.03,0.39,-0.10,0.36,0.00
2.763,-0.00,0.28,0.83,0.49,0.74,0.03,0.18,0.07,0.21,0.00
2.763,-0.00,0.28,0.83,0.41,0.26,-0.85,0.18,0.07,0.21,0.00
2.802,-0.00,0.28,0.83,0.24,-0.08,-1.57,0.18,0.07,0.21,0.00
2.841,-0.00,0.28,0.83,0.24,-0.08,-1.57,-0.40,0.06,0.44,0.00
2.842,-0.00,0.28,0.83,0.11,0.34,-0.32,-0.40,0.06,0.44,0.00
2.843,-0.00,0.29,0.94,0.11,0.34,-0.32,-0.40,0.06,0.44,0.00
2.881,0.12,0.36,0.98,0.11,0.34,-0.32,-0.40,0.06,0.44,0.00
2.881,0.12,0.36,0.98,0.73,0.71,0.34,-0.40,0.06,0.44,0.00
2.92,0.12,0.36,0.98,0.73,0.71,0.34,-0.36,0.08,0.62,0.00
2.921,0.12,0.36,0.98,1.48,1.36,0.12,-0.36,0.08,0.62,0.00
2.962,0.12,0.36,0.98,1.48,1.36,0.12,0.03,0.09,0.34,0.00
2.963,0.12,0.36,0.98,0.94,1.05,-0.41,0.03,0.09,0.34,0.00
2.963,0.05,0.34,0.95,0.94,1.05,-0.41,0.03,0.09,0.34,0.00
2.999,0.05,0.34,0.95,0.53,0.86,0.15,0.03,0.09,0.34,0.00
3.039,0.05,0.34,0.95,0.53,0.86,0.15,0.17,0.07,0.22,0.00
3.04,0.05,0.34,0.95,1.15,1.37,-0.29,0.17,0.07,0.22,0.00
3.04,0.09,0.38,0.93,1.15,1.37,-0.29,0.17,0.07,0.22,0.00
3.078,0.06,0.30,1.05,1.15,1.37,-0.29,0.17,0.07,0.22,0.00
3.079,0.06,0.30,1.05,0.75,0.86,-0.09,0.17,0.07,0.22,0.00
3.117,0.06,0.30,1.05,0.75,0.86,-0.09,-0.03,0.06,0.01,0.00
3.118,0.06,0.30,1.05,0.77,0.38,1.02,-0.03,0.06,0.01,0.00
3.157,0.06,0.30,1.05,0.77,0.38,1.02,0.16,0.25,0.03,0.00
3.157,-0.02,0.30,0.96,0.77,0.38,1.02,0.16,0.25,0.03,0.00
3.158,-0.02,0.30,0.96,0.68,0.42,0.75,0.16,0.25,0.03,0.00
3.197,-0.02,0.30,0.96,-0.19,0.27,-0.37,0.16,0.25,0.03,0.00
3.236,-0.02,0.30,0.96,-0.19,0.27,-0.37,-0.08,0.21,0.04,0.00
3.237,-0.02,0.30,0.96,-0.60,0.05,-0.33,-0.08,0.21,0.04,0.00
3.237,-0.10,0.24,0.99,-0.60,0.05,-0.33,-0.08,0.21,0.04,0.00
3.276,-0.08,0.09,1.08,-0.60,0.05,-0.33,-0.08,0.21,0.04,0.00
3.276,-0.08,0.09,1.08,-0.23,-0.62,1.69,-0.08,0.21,0.04,0.00
3.316,-0.08,0.09,1.08,-0.23,-0.62,1.69,-0.51,0.19,0.16,0.00
3.317,-0.08,0.09,1.08,-0.14,-1.28,1.07,-0.51,0.19,0.16,0.00
3.355,-0.08,0.09,1.08,-0.14,-1.28,1.07,-0.21,0.50,0.38,0.00
3.355,-0.18,0.11,0.86,-0.14,-1.28,1.07,-0.21,0.50,0.38,0.00
3.356,-0.18,0.11,0.86,-0.70,-1.56,-0.70,-0.21,0.50,0.38,0.00
3.394,-0.18,0.11,0.86,-1.03,-0.78,-1.14,-0.21,0.50,0.38,0.00
3.434,-0.18,0.11,0.86,-0.46,0.12,-1.11,-0.21,0.50,0.38,0.00
3.435,-0.18,0.11,0.86,-0.46,0.12,-1.11,0.10,0.20,0.61,0.00
3.435,-0.12,0.25,0.86,-0.46,0.12,-1.11,0.10,0.20,0.61,0.00
3.473,-0.12,0.25,0.86,0.06,0.48,-0.80,0.10,0.20,0.61,0.00
3.513,-0.12,0.25,0.86,0.06,0.48,-0.80,-0.07,-0.09,0.27,0.00
3.514,-0.17,0.20,0.97,0.06,0.48,-0.80,-0.07,-0.09,0.27,0.00
3.514,-0.17,0.20,0.97,-0.84,-0.11,0.05,-0.07,-0.09,0.27,0.00
3.553,-0.17,0.20,0.97,-0.84,-0.11,0.05,-0.44,0.14,0.28,0.00
3.553,-0.24,0.12,0.99,-0.84,-0.11,0.05,-0.44,0.14,0.28,0.00
3.554,-0.24,0.12,0.99,-1.36,-0.86,0.78,-0.44,0.14,0.28,0.00
3.593,-0.24,0.12,0.99,-1.45,-0.56,-0.01,-0.44,0.14,0.28,0.00
3.632,-0.24,0.12,0.99,-1.45,-0.56,-0.01,-0.05,0.09,0.62,0.00
3.633,-0.14,0.22,0.95,-1.45,-0.56,-0.01,-0.05,0.09,0.62,0.00
3.634,-0.14,0.22,0.95,-0.43,0.20,-0.26,-0.05,0.09,0.62,0.00
3.671,-0.14,0.22,0.95,-0.62,0.24,0.02,-0.05,0.09,0.62,0.00
3.711,-0.14,0.22,0.95,-0.64,0.31,0.43,-0.05,0.09,0.62,0.00
3.711,-0.14,0.22,0.95,-0.64,0.31,0.43,0.21,-0.16,0.49,0.00
3.712,-0.13,0.25,1.02,-0.64,0.31,0.43,0.21,-0.16,0.49,0.00
3.75,-0.05,0.28,1.00,-0.64,0.31,0.43,0.21,-0.16,0.49,0.00
3.751,-0.05,0.28,1.00,-0.18,0.54,1.11,0.21,-0.16,0.49,0.00
3.79,-0.05,0.28,1.00,-0.18,0.54,1.11,0.12,-0.05,0.44,0.00
3.79,-0.05,0.28,1.00,0.25,0.48,0.14,0.12,-0.05,0.44,0.00
3.83,-0.05,0.28,1.00,0.25,0.48,0.14,0.24,-0.05,0.29,0.00
3.83,-0.04,0.30,0.93,0.25,0.48,0.14,0.24,-0.05,0.29,0.00
3.831,-0.04,0.30,0.93,0.11,0.62,-0.52,0.24,-0.05,0.29,0.00
3.869,-0.04,0.30,0.93,0.21,0.43,-0.10,0.24,-0.05,0.29,0.00
3.909,-0.04,0.30,0.93,0.21,0.43,-0.10,0.23,-0.21,0.06,0.00
3.909,-0.04,0.30,0.93,-0.03,0.11,0.18,0.23,-0.21,0.06,0.00
3.91,-0.04,0.27,0.99,-0.03,0.11,0.18,0.23,-0.21,0.06,0.00
3.948,-0.03,0.34,1.02,-0.03,0.11,0.18,0.23,-0.21,0.06,0.00
3.949,-0.03,0.34,1.02,0.21,0.09,1.10,0.23,-0.21,0.06,0.00
3.987,-0.03,0.34,1.02,0.21,0.09,1.10,0.34,-0.30,-0.03,0.00
3.988,-0.03,0.34,1.02,-0.07,0.59,0.56,0.34,-0.30,-0.03,0.00
4.028,-0.03,0.34,1.02,-0.07,0.59,0.56,0.31,-0.43,-0.40,0.00
4.028,0.04,0.29,1.04,-0.07,0.59,0.56,0.31,-0.43,-0.40,0.00
4.029,0.04,0.29,1.04,0.77,0.47,0.32,0.31,-0.43,-0.40,0.00
4.067,0.04,0.29,1.04,0.10,-0.54,1.27,0.31,-0.43,-0.40,0.00
4.107,0.04,0.29,1.04,-0.01,-1.51,0.57,0.31,-0.43,-0.40,0.00
4.108,-0.02,0.12,1.00,-0.01,-1.51,0.57,0.31,-0.43,-0.40,0.00
4.108,-0.02,0.12,1.00,-0.01,-1.51,0.57,-0.20,-0.13,-0.65,0.00
4.146,-0.01,0.14,0.95,-0.01,-1.51,0.57,-0.20,-0.13,-0.65,0.00
4.147,-0.01,0.14,0.95,0.03,-1.58,-0.09,-0.20,-0.13,-0.65,0.00
4.186,-0.01,0.14,0.95,0.03,-1.58,-0.09,0.06,0.07,-0.39,0.00
4.186,-0.01,0.14,0.95,0.12,-1.48,-0.09,0.06,0.07,-0.39,0.00
4.225,-0.01,0.14,0.95,0.12,-1.48,-0.09,0.69,-0.17,-0.27,0.00
4.225,-0.01,0.14,0.95,0.99,-1.40,-0.18,0.69,-0.17,-0.27,0.00
4.226,0.08,0.21,0.86,0.99,-1.40,-0.18,0.69,-0.17,-0.27,0.00
4.266,0.08,0.21,0.86,0.99,-1.01,-1.20,0.69,-0.17,-0.27,0.00
4.305,0.08,0.21,0.86,0.99,-1.01,-1.20,0.37,-0.12,-0.40,0.00
4.306,0.02,0.29,0.80,0.99,-1.01,-1.20,0.37,-0.12,-0.40,0.00
4.306,0.02,0.29,0.80,0.19,-0.51,-1.61,0.37,-0.12,-0.40,0.00
4.344,0.04,0.29,0.91,0.19,-0.51,-1.61,0.37,-0.12,-0.40,0.00
4.344,0.04,0.29,0.91,0.57,-0.19,-0.50,0.37,-0.12,-0.40,0.00
4.384,0.04,0.29,0.91,0.55,-0.15,-0.27,0.37,-0.12,-0.40,0.00
4.385,0.04,0.29,0.91,0.55,-0.15,-0.27,-0.39,-0.14,-0.38,0.00
4.423,0.04,0.29,0.91,0.55,-0.15,-0.27,-0.59,0.20,-0.22,0.00
4.424,0.04,0.29,0.91,-0.84,-0.27,-1.06,-0.59,0.20,-0.22,0.00
4.424,-0.09,0.28,0.90,-0.84,-0.27,-1.06,-0.59,0.20,-0.22,0.00
4.462,-0.09,0.28,0.90,-0.38,0.18,-0.16,-0.59,0.20,-0.22,0.00
4.503,-0.09,0.28,0.90,-0.38,0.18,-0.16,-0.03,-0.08,0.09,0.00
4.504,0.03,0.38,0.99,-0.38,0.18,-0.16,-0.03,-0.08,0.09,0.00
4.504,0.03,0.38,0.99,0.75,1.06,0.93,-0.03,-0.08,0.09,0.00
4.541,0.03,0.38,0.99,0.07,0.71,-0.59,-0.03,-0.08,0.09,0.00
4.582,0.03,0.38,0.99,0.07,0.71,-0.59,0.21,-0.07,-0.03,0.00
4.582,0.03,0.38,0.99,-0.04,0.62,0.50,0.21,-0.07,-0.03,0.00
4.583,-0.02,0.36,1.00,-0.04,0.62,0.50,0.21,-0.07,-0.03,0.00
4.621,-0.02,0.36,1.00,-0.04,0.62,0.50,0.03,0.15,0.05,0.00
4.622,-0.01,0.33,0.99,-0.04,0.62,0.50,0.03,0.15,0.05,0.00
4.622,-0.01,0.33,0.99,0.54,0.46,0.91,0.03,0.15,0.05,0.00
4.664,-0.01,0.33,0.99,0.02,0.26,0.18,0.03,0.15,0.05,0.00
4.7,-0.01,0.33,0.99,0.37,0.26,0.56,0.03,0.15,0.05,0.00
4.7,-0.01,0.33,0.99,0.37,0.26,0.56,0.07,0.10,0.04,0.00
4.701,-0.02,0.32,1.02,0.37,0.26,0.56,0.07,0.10,0.04,0.00
4.739,-0.02,0.32,1.02,-0.28,0.00,0.96,0.07,0.10,0.04,0.00
4.779,-0.02,0.32,1.02,-0.50,-0.40,0.49,0.07,0.10,0.04,0.00
4.779,-0.09,0.26,1.00,-0.50,-0.40,0.49,0.07,0.10,0.04,0.00
4.78,-0.09,0.26,1.00,-0.50,-0.40,0.49,0.04,0.15,-0.02,0.00
4.818,-0.12,0.13,0.95,-0.50,-0.40,0.49,0.04,0.15,-0.02,0.00
4.819,-0.12,0.13,0.95,0.20,-1.01,0.57,0.04,0.15,-0.02,0.00
4.858,-0.12,0.13,0.95,0.20,-1.01,0.57,-0.07,0.16,-0.01,0.00
4.858,-0.12,0.13,0.95,-0.84,-1.85,-0.22,-0.07,0.16,-0.01,0.00
4.898,-0.12,0.13,0.95,-0.84,-1.85,-0.22,-0.02,0.29,0.32,0.00
4.898,-0.12,0.13,0.95,-1.21,-1.18,-2.19,-0.02,0.29,0.32,0.00
4.899,-0.12,0.22,0.80,-1.21,-1.18,-2.19,-0.02,0.29,0.32,0.00
4.937,-0.12,0.22,0.80,0.18,-0.25,-0.34,-0.02,0.29,0.32,0.00
4.976,-0.12,0.22,0.80,0.18,-0.25,-0.34,0.00,-0.28,0.22,0.00
4.977,-0.12,0.22,0.80,0.02,-0.98,1.11,0.00,-0.28,0.22,0.00
4.977,-0.07,0.18,1.03,0.02,-0.98,1.11,0.00,-0.28,0.22,0.00
5.016,-0.06,0.24,0.92,0.02,-0.98,1.11,0.00,-0.28,0.22,0.00
5.017,-0.06,0.24,0.92,-1.24,-1.47,-0.93,0.00,-0.28,0.22,0.00
5.055,-0.06,0.24,0.92,-1.24,-1.47,-0.93,-0.32,0.20,0.19,0.00
5.056,-0.06,0.24,0.92,0.26,-0.02,-0.17,-0.32,0.20,0.19,0.00
5.095,-0.06,0.24,0.92,0.26,-0.02,-0.17,-0.36,-0.08,0.05,0.00
5.095,-0.01,0.24,1.02,0.26,-0.02,-0.17,-0.36,-0.08,0.05,0.00
5.095,-0.01,0.24,1.02,0.73,0.25,0.57,-0.36,-0.08,0.05,0.00
5.134,-0.01,0.24,1.02,-0.08,-0.37,0.60,-0.36,-0.08,0.05,0.00
5.174,-0.01,0.24,1.02,-0.08,-0.37,0.60,-0.23,-0.19,-0.08,0.00
5.175,-0.04,0.23,1.09,-0.08,-0.37,0.60,-0.23,-0.19,-0.08,0.00
5.175,-0.04,0.23,1.09,-0.10,-0.07,1.14,-0.23,-0.19,-0.08,0.00
5.214,-0.04,0.23,1.09,0.36,0.10,1.47,-0.23,-0.19,-0.08,0.00
5.214,0.03,0.28,1.01,0.36,0.10,1.47,-0.23,-0.19,-0.08,0.00
5.253,0.03,0.28,1.01,0.36,0.10,1.47,0.04,-0.15,-0.03,0.00
5.254,0.03,0.28,1.01,0.58,0.42,0.25,0.04,-0.15,-0.03,0.00
5.293,0.03,0.28,1.01,0.58,0.42,0.25,0.18,-0.42,-0.32,0.00
5.293,0.08,0.25,1.07,0.58,0.42,0.25,0.18,-0.42,-0.32,0.00
5.293,0.08,0.25,1.07,1.18,0.57,0.85,0.18,-0.42,-0.32,0.00
