time,gFx,gFy,gFz,ax,ay,az,wx,wy,wz,P
2.13,0.07,0.44,0.89,0.23,0.02,-0.04,-0.08,0.04,-0.01,0.00
2.131,0.05,0.43,0.89,0.23,0.02,-0.04,-0.08,0.04,-0.01,0.00
2.131,0.05,0.43,0.89,0.02,0.00,-0.05,-0.08,0.04,-0.01,0.00
2.167,0.05,0.43,0.90,0.02,0.00,-0.05,-0.08,0.04,-0.01,0.00
2.168,0.05,0.43,0.90,-0.01,0.01,-0.10,-0.08,0.04,-0.01,0.00
2.207,0.05,0.43,0.90,-0.01,0.01,-0.10,-0.09,0.05,0.00,0.00
2.208,0.05,0.43,0.90,0.00,0.04,0.03,-0.09,0.05,0.00,0.00
2.247,0.05,0.42,0.91,0.00,0.04,0.03,-0.09,0.05,0.00,0.00
2.247,0.05,0.42,0.91,0.00,0.04,0.03,-0.07,0.03,0.06,0.00
2.248,0.05,0.42,0.91,-0.03,0.09,0.20,-0.07,0.03,0.06,0.00
2.291,0.05,0.42,0.91,0.05,-0.07,-0.10,-0.07,0.03,0.06,0.00
2.325,0.05,0.42,0.91,0.05,-0.07,-0.10,-0.04,0.05,0.03,0.00
2.326,0.05,0.42,0.91,0.06,-0.04,0.28,-0.04,0.05,0.03,0.00
2.326,0.05,0.41,0.93,0.06,-0.04,0.28,-0.04,0.05,0.03,0.00
2.366,0.04,0.42,0.88,0.06,-0.04,0.28,-0.04,0.05,0.03,0.00
2.367,0.04,0.42,0.88,-0.26,-0.05,-0.03,-0.04,0.05,0.03,0.00
2.405,0.04,0.42,0.88,-0.00,0.05,-0.24,-0.04,0.05,0.03,0.00
2.405,0.04,0.42,0.88,-0.00,0.05,-0.24,-0.02,-0.01,0.03,0.00
2.444,0.04,0.42,0.88,-0.00,0.05,-0.24,-0.17,0.07,0.14,0.00
2.445,0.04,0.42,0.88,0.18,0.19,-0.03,-0.17,0.07,0.14,0.00
2.445,0.06,0.41,0.92,0.18,0.19,-0.03,-0.17,0.07,0.14,0.00
2.484,0.06,0.41,0.92,-0.00,-0.01,0.25,-0.17,0.07,0.14,0.00
2.524,0.06,0.41,0.92,-0.00,-0.01,0.25,-0.08,0.06,0.14,0.00
2.524,0.04,0.41,0.90,-0.00,-0.01,0.25,-0.08,0.06,0.14,0.00
2.525,0.04,0.41,0.90,-0.04,0.03,-0.00,-0.08,0.06,0.14,0.00
2.563,0.07,0.38,0.90,-0.04,0.03,-0.00,-0.08,0.06,0.14,0.00
2.564,0.07,0.38,0.90,0.10,0.13,-0.37,-0.08,0.06,0.14,0.00
2.603,0.07,0.38,0.90,0.10,0.13,-0.37,-0.00,0.32,0.19,0.00
2.603,0.07,0.38,0.90,0.34,-0.22,-0.05,-0.00,0.32,0.19,0.00
2.643,0.07,0.38,0.90,0.34,-0.22,-0.05,-0.02,0.28,0.14,0.00
2.644,-0.01,0.41,0.89,0.34,-0.22,-0.05,-0.02,0.28,0.14,0.00
2.644,-0.01,0.41,0.89,-0.52,0.02,-0.14,-0.02,0.28,0.14,0.00
2.682,-0.01,0.41,0.89,-0.19,0.12,-0.17,-0.02,0.28,0.14,0.00
2.721,0.00,0.40,0.94,-0.19,0.12,-0.17,-0.02,0.28,0.14,0.00
2.722,0.00,0.40,0.94,-0.19,0.12,-0.17,-0.13,0.09,0.42,0.00
2.722,0.00,0.40,0.94,-0.32,0.12,0.16,-0.13,0.09,0.42,0.00
2.76,0.00,0.40,0.94,0.25,0.02,0.67,-0.13,0.09,0.42,0.00
2.8,0.00,0.40,0.94,0.25,0.02,0.67,0.07,0.31,0.43,0.00
2.801,-0.02,0.40,0.92,0.25,0.02,0.67,0.07,0.31,0.43,0.00
2.801,-0.02,0.40,0.92,-0.32,-0.07,0.11,0.07,0.31,0.43,0.00
2.84,-0.02,0.40,0.92,-0.32,-0.07,0.11,0.07,0.24,0.41,0.00
2.841,-0.03,0.43,0.88,-0.32,-0.07,0.11,0.07,0.24,0.41,0.00
2.841,-0.03,0.43,0.88,-0.35,0.01,-0.92,0.07,0.24,0.41,0.00
2.879,-0.03,0.43,0.88,-0.26,0.34,0.04,0.07,0.24,0.41,0.00
2.918,-0.03,0.43,0.88,-0.26,0.34,0.04,0.05,0.14,0.32,0.00
2.919,-0.02,0.43,0.89,-0.26,0.34,0.04,0.05,0.14,0.32,0.00
2.919,-0.02,0.43,0.89,-0.20,0.16,0.46,0.05,0.14,0.32,0.00
2.958,-0.02,0.43,0.89,-0.39,0.37,-1.05,0.05,0.14,0.32,0.00
2.998,-0.04,0.46,0.81,-0.39,0.37,-1.05,0.05,0.14,0.32,0.00
2.998,-0.04,0.46,0.81,-0.39,0.37,-1.05,0.06,0.01,0.34,0.00
2.998,-0.04,0.46,0.81,-0.49,0.48,-0.97,0.06,0.01,0.34,0.00
3.038,0.03,0.46,0.92,-0.49,0.48,-0.97,0.06,0.01,0.34,0.00
3.038,0.03,0.46,0.92,-0.26,0.57,0.05,0.06,0.01,0.34,0.00
3.077,0.03,0.46,0.92,-0.26,0.57,0.05,-0.21,0.13,0.45,0.00
3.078,0.03,0.46,0.92,0.25,0.55,0.17,-0.21,0.13,0.45,0.00
3.117,0.03,0.46,0.92,0.25,0.55,0.17,-0.12,0.10,0.28,0.00
3.117,-0.01,0.47,0.87,0.25,0.55,0.17,-0.12,0.10,0.28,0.00
3.118,-0.01,0.47,0.87,-0.25,0.70,-0.43,-0.12,0.10,0.28,0.00
3.156,-0.01,0.47,0.87,-0.35,0.75,-0.45,-0.12,0.10,0.28,0.00
3.196,-0.01,0.47,0.87,0.13,1.00,-0.51,-0.12,0.10,0.28,0.00
3.197,0.03,0.48,0.86,0.13,1.00,-0.51,-0.12,0.10,0.28,0.00
3.198,0.03,0.48,0.86,0.13,1.00,-0.51,-0.20,-0.01,0.33,0.00
3.236,-0.03,0.47,0.82,0.13,1.00,-0.51,-0.20,-0.01,0.33,0.00
3.237,-0.03,0.47,0.82,-0.53,0.91,-0.41,-0.20,-0.01,0.33,0.00
3.275,-0.03,0.47,0.82,-0.79,1.03,-1.09,-0.20,-0.01,0.33,0.00
3.276,-0.03,0.47,0.82,-0.79,1.03,-1.09,-0.24,-0.12,0.29,0.00
3.315,-0.03,0.47,0.82,-0.79,1.03,-1.09,-0.45,-0.24,0.44,0.00
3.316,0.07,0.47,1.04,-0.79,1.03,-1.09,-0.45,-0.24,0.44,0.00
3.316,0.07,0.47,1.04,-0.50,1.40,0.46,-0.45,-0.24,0.44,0.00
3.354,0.07,0.47,1.04,0.70,0.98,1.68,-0.45,-0.24,0.44,0.00
3.394,0.07,0.47,1.04,0.70,0.98,1.68,0.25,0.11,0.14,0.00
3.394,0.12,0.43,0.97,0.70,0.98,1.68,0.25,0.11,0.14,0.00
3.395,0.12,0.43,0.97,0.73,0.57,0.58,0.25,0.11,0.14,0.00
3.433,0.03,0.44,0.97,0.73,0.57,0.58,0.25,0.11,0.14,0.00
3.434,0.03,0.44,0.97,-0.05,0.48,-0.05,0.25,0.11,0.14,0.00
3.473,0.03,0.44,0.97,-0.05,0.48,-0.05,0.41,0.02,-0.26,0.00
3.474,0.03,0.44,0.97,-0.26,0.44,0.63,0.41,0.02,-0.26,0.00
3.512,0.03,0.44,0.97,-0.26,0.44,0.63,0.29,-0.18,-0.28,0.00
3.513,0.04,0.43,0.98,-0.26,0.44,0.63,0.29,-0.18,-0.28,0.00
3.513,0.04,0.43,0.98,-0.07,0.00,1.00,0.29,-0.18,-0.28,0.00
3.551,0.04,0.43,0.98,-0.24,0.29,0.52,0.29,-0.18,-0.28,0.00
3.592,0.04,0.43,0.98,-0.24,0.29,0.52,0.38,0.09,-0.15,0.00
3.593,-0.02,0.39,0.82,-0.24,0.29,0.52,0.38,0.09,-0.15,0.00
3.593,-0.02,0.39,0.82,-0.55,-0.26,-0.89,0.38,0.09,-0.15,0.00
3.63,0.05,0.28,1.02,-0.55,-0.26,-0.89,0.38,0.09,-0.15,0.00
3.631,0.05,0.28,1.02,-0.76,-0.99,-0.37,0.38,0.09,-0.15,0.00
3.67,0.05,0.28,1.02,-0.76,-0.99,-0.37,-0.22,0.30,0.13,0.00
3.671,0.05,0.28,1.02,0.22,-1.37,1.25,-0.22,0.30,0.13,0.00
3.71,0.05,0.28,1.02,0.22,-1.37,1.25,0.21,-0.11,-0.12,0.00
3.711,0.05,0.28,1.02,0.47,-1.45,0.64,0.21,-0.11,-0.12,0.00
3.711,0.10,0.32,0.86,0.47,-1.45,0.64,0.21,-0.11,-0.12,0.00
3.75,0.10,0.32,0.86,0.83,-0.81,-1.11,0.21,-0.11,-0.12,0.00
3.79,0.10,0.32,0.86,0.83,-0.81,-1.11,0.15,0.09,-0.21,0.00
3.791,-0.01,0.37,0.80,0.83,-0.81,-1.11,0.15,0.09,-0.21,0.00
3.791,-0.01,0.37,0.80,-0.53,-0.57,-0.96,0.15,0.09,-0.21,0.00
3.829,0.15,0.35,0.97,-0.53,-0.57,-0.96,0.15,0.09,-0.21,0.00
3.83,0.15,0.35,0.97,-0.05,-0.59,-0.85,0.15,0.09,-0.21,0.00
3.868,0.15,0.35,0.97,-0.05,-0.59,-0.85,-0.33,-0.05,0.14,0.00
3.869,0.15,0.35,0.97,1.16,-0.57,0.67,-0.33,-0.05,0.14,0.00
3.908,0.15,0.35,0.97,0.83,-0.29,0.25,-0.33,-0.05,0.14,0.00
3.908,0.03,0.41,0.87,0.83,-0.29,0.25,-0.33,-0.05,0.14,0.00
3.908,0.03,0.41,0.87,0.83,-0.29,0.25,0.04,0.39,-0.08,0.00
3.947,0.03,0.41,0.87,-0.18,0.11,-0.66,0.04,0.39,-0.08,0.00
3.987,0.03,0.41,0.87,-0.18,0.11,-0.66,-0.04,-0.06,-0.02,0.00
3.987,0.03,0.41,0.87,0.11,0.20,0.01,-0.04,-0.06,-0.02,0.00
3.988,0.05,0.43,0.90,0.11,0.20,0.01,-0.04,-0.06,-0.02,0.00
4.027,0.05,0.43,0.90,0.87,0.22,-0.14,-0.04,-0.06,-0.02,0.00
4.066,0.05,0.43,0.90,0.87,0.22,-0.14,0.22,0.14,-0.09,0.00
4.067,0.04,0.47,0.84,0.87,0.22,-0.14,0.22,0.14,-0.09,0.00
4.067,0.04,0.47,0.84,0.42,0.49,-0.62,0.22,0.14,-0.09,0.00
4.106,0.04,0.47,0.84,0.42,0.49,-0.62,0.12,0.13,-0.02,0.00
4.107,0.03,0.47,0.90,0.42,0.49,-0.62,0.12,0.13,-0.02,0.00
4.107,0.03,0.47,0.90,-0.17,0.50,0.10,0.12,0.13,-0.02,0.00
4.145,0.03,0.47,0.90,0.47,0.24,0.07,0.12,0.13,-0.02,0.00
4.184,0.03,0.47,0.90,0.47,0.24,0.07,0.14,0.09,-0.06,0.00
4.185,0.03,0.47,0.94,0.47,0.24,0.07,0.14,0.09,-0.06,0.00
4.185,0.03,0.47,0.94,0.47,0.31,0.44,0.14,0.09,-0.06,0.00
4.223,0.03,0.47,0.94,0.26,0.10,0.57,0.14,0.09,-0.06,0.00
4.263,0.03,0.47,0.94,0.26,0.10,0.57,0.26,-0.04,-0.11,0.00
4.264,0.04,0.47,0.87,0.26,0.10,0.57,0.26,-0.04,-0.11,0.00
4.264,0.04,0.47,0.87,0.41,0.11,-0.15,0.26,-0.04,-0.11,0.00
4.303,0.04,0.37,0.96,0.41,0.11,-0.15,0.26,-0.04,-0.11,0.00
4.303,0.04,0.37,0.96,0.74,-0.18,0.51,0.26,-0.04,-0.11,0.00
4.342,0.04,0.37,0.96,0.74,-0.18,0.51,0.08,0.19,-0.14,0.00
4.342,0.04,0.37,0.96,0.57,-1.05,0.86,0.08,0.19,-0.14,0.00
4.382,0.04,0.37,0.96,0.57,-1.05,0.86,0.01,0.15,-0.39,0.00
4.383,0.03,0.27,0.94,0.57,-1.05,0.86,0.01,0.15,-0.39,0.00
4.383,0.03,0.27,0.94,0.92,-1.91,0.04,0.01,0.15,-0.39,0.00
4.424,0.03,0.27,0.94,0.60,-1.79,1.10,0.01,0.15,-0.39,0.00
4.461,0.03,0.27,0.94,0.60,-1.79,1.10,0.08,0.05,-0.66,0.00
4.461,0.03,0.27,0.94,-0.02,-1.66,0.05,0.08,0.05,-0.66,0.00
4.462,-0.06,0.29,0.87,-0.02,-1.66,0.05,0.08,0.05,-0.66,0.00
4.501,-0.06,0.29,0.87,0.19,-0.95,-1.24,0.08,0.05,-0.66,0.00
4.502,-0.06,0.38,0.97,0.19,-0.95,-1.24,0.08,0.05,-0.66,0.00
4.542,-0.06,0.38,0.97,0.19,-0.95,-1.24,-0.14,-0.60,-0.73,0.00
4.542,-0.06,0.38,0.97,-0.17,-0.56,1.23,-0.14,-0.60,-0.73,0.00
4.579,-0.06,0.38,0.97,0.30,-0.93,0.49,-0.14,-0.60,-0.73,0.00
4.58,-0.06,0.38,0.97,0.30,-0.93,0.49,-0.02,-0.36,-0.65,0.00
4.58,-0.01,0.33,0.89,0.30,-0.93,0.49,-0.02,-0.36,-0.65,0.00
4.619,-0.01,0.33,0.89,0.36,-1.04,-0.46,-0.02,-0.36,-0.65,0.00
4.66,-0.01,0.32,1.05,0.36,-1.04,-0.46,-0.02,-0.36,-0.65,0.00
4.661,-0.01,0.32,1.05,0.36,-1.04,-0.46,-0.28,-0.40,-0.90,0.00
4.661,-0.01,0.32,1.05,0.31,-0.85,1.56,-0.28,-0.40,-0.90,0.00
4.698,-0.02,0.34,0.89,0.31,-0.85,1.56,-0.28,-0.40,-0.90,0.00
4.698,-0.02,0.34,0.89,0.49,-0.88,0.90,-0.28,-0.40,-0.90,0.00
4.737,-0.02,0.34,0.89,0.49,-0.88,0.90,-0.02,-0.63,-1.26,0.00
4.738,-0.02,0.34,0.89,0.21,-0.57,-0.25,-0.02,-0.63,-1.26,0.00
4.777,-0.02,0.34,0.89,0.21,-0.57,-0.25,-0.13,-0.69,-1.42,0.00
4.778,0.03,0.31,0.95,0.21,-0.57,-0.25,-0.13,-0.69,-1.42,0.00
4.778,0.03,0.31,0.95,0.28,-0.51,0.15,-0.13,-0.69,-1.42,0.00
4.817,0.03,0.31,0.95,0.89,-0.96,0.55,-0.13,-0.69,-1.42,0.00
4.856,0.03,0.31,0.95,0.89,-0.96,0.55,-0.02,-0.72,-1.72,0.00
4.857,0.03,0.26,0.97,0.89,-0.96,0.55,-0.02,-0.72,-1.72,0.00
4.857,0.03,0.26,0.97,0.70,-1.13,0.38,-0.02,-0.72,-1.72,0.00
4.896,0.00,0.21,0.97,0.70,-1.13,0.38,-0.02,-0.72,-1.72,0.00
4.897,0.00,0.21,0.97,0.50,-1.16,1.08,-0.02,-0.72,-1.72,0.00
4.935,0.00,0.21,0.97,0.50,-1.16,1.08,-0.04,-0.81,-2.01,0.00
4.936,0.00,0.21,0.97,0.37,-1.50,0.40,-0.04,-0.81,-2.01,0.00
4.976,0.00,0.21,0.97,0.37,-1.50,0.40,-0.14,-0.91,-2.17,0.00
4.977,-0.01,0.18,1.01,0.37,-1.50,0.40,-0.14,-0.91,-2.17,0.00
4.977,-0.01,0.18,1.01,-0.18,-1.49,0.79,-0.14,-0.91,-2.17,0.00
5.014,-0.01,0.18,1.01,0.37,-1.83,0.86,-0.14,-0.91,-2.17,0.00
5.054,-0.03,0.19,0.92,0.37,-1.83,0.86,-0.14,-0.91,-2.17,0.00
5.055,-0.03,0.19,0.92,0.25,-1.61,-0.55,-0.14,-0.91,-2.17,0.00
5.055,-0.03,0.19,0.92,0.25,-1.61,-0.55,-0.07,-0.84,-2.27,0.00
5.094,-0.03,0.19,0.92,-0.23,-0.91,0.87,-0.07,-0.84,-2.27,0.00
5.133,-0.03,0.19,0.92,-0.23,-0.91,0.87,-0.25,-0.69,-2.14,0.00
5.134,-0.03,0.19,0.92,0.06,-1.17,0.52,-0.25,-0.69,-2.14,0.00
5.134,-0.03,0.19,0.99,0.06,-1.17,0.52,-0.25,-0.69,-2.14,0.00
5.173,-0.03,0.19,0.99,0.06,-1.17,0.52,-0.08,-0.76,-2.10,0.00
5.174,0.05,0.21,0.96,0.06,-1.17,0.52,-0.08,-0.76,-2.10,0.00
5.174,0.05,0.21,0.96,1.40,-1.16,-0.19,-0.08,-0.76,-2.10,0.00
5.212,0.05,0.21,0.96,0.45,-0.75,0.27,-0.08,-0.76,-2.10,0.00
5.251,0.05,0.21,0.96,0.54,-0.20,-0.04,-0.08,-0.76,-2.10,0.00
5.252,0.03,0.29,0.93,0.54,-0.20,-0.04,-0.08,-0.76,-2.10,0.00
5.253,0.03,0.29,0.93,0.54,-0.20,-0.04,0.10,-0.67,-2.04,0.00
5.292,0.03,0.29,0.93,0.73,-0.02,-0.25,0.10,-0.67,-2.04,0.00
5.331,0.03,0.29,0.93,0.73,-0.02,-0.25,-0.03,-0.38,-1.79,0.00
5.332,0.05,0.30,1.07,0.73,-0.02,-0.25,-0.03,-0.38,-1.79,0.00
5.332,0.05,0.30,1.07,0.86,0.03,1.28,-0.03,-0.38,-1.79,0.00
5.37,0.07,0.25,0.99,0.86,0.03,1.28,-0.03,-0.38,-1.79,0.00
5.37,0.07,0.25,0.99,0.66,-0.26,0.58,-0.03,-0.38,-1.79,0.00
5.41,0.07,0.25,0.99,0.66,-0.26,0.58,-0.18,-0.57,-1.74,0.00
5.41,0.07,0.25,0.99,1.07,-0.29,0.34,-0.18,-0.57,-1.74,0.00
5.45,0.07,0.25,0.99,1.16,-0.03,0.10,-0.18,-0.57,-1.74,0.00
5.45,0.07,0.29,0.95,1.16,-0.03,0.10,-0.18,-0.57,-1.74,0.00
5.451,0.07,0.29,0.95,1.16,-0.03,0.10,0.09,-0.54,-1.66,0.00
5.489,0.07,0.29,0.95,0.76,0.10,-0.12,0.09,-0.54,-1.66,0.00
5.529,0.02,0.31,0.96,0.76,0.10,-0.12,0.09,-0.54,-1.66,0.00
5.529,0.02,0.31,0.96,0.76,0.10,-0.12,0.17,-0.29,-1.51,0.00
5.529,0.02,0.31,0.96,0.57,0.11,0.12,0.17,-0.29,-1.51,0.00
5.568,0.05,0.33,0.91,0.57,0.11,0.12,0.17,-0.29,-1.51,0.00
5.569,0.05,0.33,0.91,0.59,0.21,0.08,0.17,-0.29,-1.51,0.00
5.607,0.05,0.33,0.91,0.83,0.33,-0.50,0.17,-0.29,-1.51,0.00
5.608,0.05,0.33,0.91,0.83,0.33,-0.50,0.09,-0.52,-1.42,0.00
5.647,0.02,0.35,0.91,0.83,0.33,-0.50,0.09,-0.52,-1.42,0.00
5.647,0.02,0.35,0.91,0.59,0.58,-0.23,0.09,-0.52,-1.42,0.00
5.648,0.02,0.35,0.91,0.59,0.58,-0.23,0.05,-0.33,-1.39,0.00
5.687,0.02,0.35,0.91,0.48,0.46,-0.53,0.05,-0.33,-1.39,0.00
5.728,-0.01,0.32,0.86,0.48,0.46,-0.53,0.05,-0.33,-1.39,0.00
5.729,-0.01,0.32,0.86,0.48,0.46,-0.53,0.03,-0.37,-1.32,0.00
5.729,-0.01,0.32,0.86,0.33,0.17,-0.83,0.03,-0.37,-1.32,0.00
5.766,-0.01,0.32,0.86,-0.08,0.32,-1.04,0.03,-0.37,-1.32,0.00
5.767,0.03,0.29,0.92,-0.08,0.32,-1.04,0.03,-0.37,-1.32,0.00
5.805,0.03,0.29,0.92,-0.08,0.32,-1.04,-0.12,-0.31,-1.17,0.00
5.806,0.03,0.29,0.92,0.83,0.04,-0.18,-0.12,-0.31,-1.17,0.00
5.845,0.03,0.29,0.92,0.83,0.04,-0.18,-0.20,-0.28,-1.07,0.00
5.846,0.03,0.29,0.92,0.09,0.22,0.71,-0.20,-0.28,-1.07,0.00
5.846,-0.05,0.27,1.04,0.09,0.22,0.71,-0.20,-0.28,-1.07,0.00
5.884,-0.05,0.27,1.04,-0.26,-0.11,1.00,-0.20,-0.28,-1.07,0.00
5.924,-0.09,0.24,1.05,-0.26,-0.11,1.00,-0.20,-0.28,-1.07,0.00
5.925,-0.09,0.24,1.05,-0.26,-0.11,1.00,0.02,-0.22,-0.93,0.00
5.925,-0.09,0.24,1.05,-0.33,-0.28,0.98,0.02,-0.22,-0.93,0.00
5.963,-0.13,0.24,1.04,-0.33,-0.28,0.98,0.02,-0.22,-0.93,0.00
5.964,-0.13,0.24,1.04,-0.90,-0.35,0.89,0.02,-0.22,-0.93,0.00
6.003,-0.13,0.24,1.04,-0.90,-0.35,0.89,0.15,-0.28,-0.82,0.00
6.004,-0.13,0.24,1.04,-0.90,-0.39,0.86,0.15,-0.28,-0.82,0.00
6.043,-0.13,0.24,1.04,-0.90,-0.39,0.86,0.24,-0.26,-0.73,0.00
6.043,-0.15,0.24,0.95,-0.90,-0.39,0.86,0.24,-0.26,-0.73,0.00
6.044,-0.15,0.24,0.95,-1.08,-0.44,0.62,0.24,-0.26,-0.73,0.00
6.082,-0.15,0.24,0.95,-1.07,-0.42,-0.50,0.24,-0.26,-0.73,0.00
6.122,-0.15,0.24,0.95,-1.07,-0.42,-0.50,0.09,-0.17,-0.62,0.00
6.122,-0.15,0.24,0.95,-1.32,-0.19,0.02,0.09,-0.17,-0.62,0.00
6.123,-0.18,0.27,0.96,-1.32,-0.19,0.02,0.09,-0.17,-0.62,0.00
6.162,-0.18,0.27,0.96,-1.13,-0.10,0.33,0.09,-0.17,-0.62,0.00
6.162,-0.12,0.28,0.87,-1.13,-0.10,0.33,0.09,-0.17,-0.62,0.00
6.201,-0.12,0.28,0.87,-1.13,-0.10,0.33,0.04,-0.14,-0.48,0.00
6.202,-0.12,0.28,0.87,-0.74,-0.05,-0.78,0.04,-0.14,-0.48,0.00
6.24,-0.12,0.28,0.87,-0.74,-0.05,-0.78,-0.06,-0.21,-0.50,0.00
6.241,-0.12,0.28,0.87,-0.67,0.21,-0.85,-0.06,-0.21,-0.50,0.00
6.242,-0.10,0.34,0.86,-0.67,0.21,-0.85,-0.06,-0.21,-0.50,0.00
6.28,-0.10,0.34,0.86,-0.51,0.62,-0.88,-0.06,-0.21,-0.50,0.00
6.319,-0.10,0.34,0.86,-0.59,0.69,-1.02,-0.06,-0.21,-0.50,0.00
6.32,-0.09,0.36,0.87,-0.59,0.69,-1.02,-0.06,-0.21,-0.50,0.00
6.321,-0.09,0.36,0.87,-0.59,0.69,-1.02,-0.04,-0.14,-0.48,0.00
6.359,-0.09,0.36,0.87,-0.14,0.76,-0.28,-0.04,-0.14,-0.48,0.00
6.399,-0.06,0.37,0.89,-0.14,0.76,-0.28,-0.04,-0.14,-0.48,0.00
6.4,-0.06,0.37,0.89,-0.03,0.77,-0.52,-0.04,-0.14,-0.48,0.00
6.401,-0.06,0.37,0.89,-0.03,0.77,-0.52,0.07,-0.10,-0.51,0.00
6.438,-0.06,0.37,0.89,-0.03,0.77,-0.52,0.09,-0.14,-0.47,0.00
6.439,-0.06,0.37,0.89,-0.74,1.37,-0.68,0.09,-0.14,-0.47,0.00
6.439,-0.09,0.42,1.00,-0.74,1.37,-0.68,0.09,-0.14,-0.47,0.00
6.478,-0.09,0.42,1.00,-0.19,1.11,0.93,0.09,-0.14,-0.47,0.00
6.518,-0.09,0.42,1.00,-0.19,1.11,0.93,0.21,-0.36,-0.45,0.00
6.518,-0.06,0.42,0.99,-0.19,1.11,0.93,0.21,-0.36,-0.45,0.00
6.519,-0.06,0.42,0.99,-0.20,1.06,0.48,0.21,-0.36,-0.45,0.00
6.557,-0.06,0.42,0.99,-0.27,0.93,0.39,0.21,-0.36,-0.45,0.00
6.597,-0.06,0.42,0.99,-0.27,0.93,0.39,0.31,-0.16,-0.48,0.00
